code,report_date,publish_date
302132,2018-06-30,2018-08-07
302132,2018-09-30,2018-10-16
302132,2018-12-31,2019-03-15
302132,2019-03-31,2019-04-26
302132,2019-06-30,2019-08-30
302132,2019-09-30,2019-10-15
302132,2019-12-31,2020-04-01
302132,2020-03-31,2020-04-10
302132,2020-06-30,2020-08-28
302132,2020-09-30,2020-10-28
302132,2020-12-31,2021-03-17
302132,2021-03-31,2021-04-28
302132,2021-06-30,2021-08-27
302132,2021-09-30,2021-10-27
302132,2021-12-31,2022-03-31
302132,2022-03-31,2022-04-28
302132,2022-06-30,2022-08-30
302132,2022-09-30,2022-10-25
302132,2022-12-31,2023-03-22
302132,2023-03-31,2023-04-26
302132,2023-06-30,2023-08-29
302132,2023-09-30,2023-10-25
302132,2023-12-31,2024-03-15
302132,2024-03-31,2024-04-26
302132,2024-06-30,2024-08-29
302132,2024-09-30,2024-10-24
302132,2024-12-31,2025-03-28
302132,2025-03-31,2025-04-29
302132,2025-06-30,2025-08-28
302132,2025-09-30,2025-10-29
302132,2025-12-31,2026-04-29
302132,2026-03-31,2026-04-29
302132,2026-06-30,2026-08-24
600061,2015-03-31,2015-04-30
600061,2015-06-30,2015-08-28
600061,2015-09-30,2015-10-30
600061,2015-12-31,2016-03-31
600061,2016-03-31,2016-04-22
600061,2016-06-30,2016-08-26
600061,2016-09-30,2016-10-27
600061,2016-12-31,2017-03-31
600061,2017-03-31,2017-04-28
600061,2017-06-30,2017-08-24
600061,2017-09-30,2017-10-28
600061,2017-12-31,2018-03-31
600061,2018-03-31,2018-04-28
600061,2018-06-30,2018-08-30
600061,2018-09-30,2018-10-31
600061,2018-12-31,2019-03-29
600061,2019-03-31,2019-04-27
600061,2019-06-30,2019-08-30
600061,2019-09-30,2019-10-31
600061,2019-12-31,2020-03-27
600061,2020-03-31,2020-04-29
600061,2020-06-30,2020-08-28
600061,2020-09-30,2020-10-30
600061,2020-12-31,2021-04-02
600061,2021-03-31,2021-04-30
600061,2021-06-30,2021-08-27
600061,2021-09-30,2021-10-28
600061,2021-12-31,2022-03-31
600061,2022-03-31,2022-04-30
600061,2022-06-30,2022-08-27
600061,2022-09-30,2022-10-29
600061,2022-12-31,2023-03-25
600061,2023-03-31,2023-04-29
600061,2023-06-30,2023-08-31
600061,2023-09-30,2023-10-28
600061,2023-12-31,2024-03-30
600061,2024-03-31,2024-04-30
600061,2024-06-30,2024-08-30
600061,2024-09-30,2024-10-31
600061,2024-12-31,2025-03-29
600061,2025-03-31,2025-04-30
600061,2025-06-30,2025-08-30
600061,2025-09-30,2025-10-31
600061,2025-12-31,2026-04-03
600061,2026-03-31,2026-04-30
600061,2026-06-30,2026-08-31
601816,2019-12-31,2020-04-16
601816,2020-03-31,2020-04-30
601816,2020-06-30,2020-08-28
601816,2020-09-30,2020-10-31
601816,2020-12-31,2021-04-30
601816,2021-03-31,2021-04-30
601816,2021-06-30,2021-08-31
601816,2021-09-30,2021-10-30
601816,2021-12-31,2022-04-23
601816,2022-03-31,2022-04-30
601816,2022-06-30,2022-08-31
601816,2022-09-30,2022-10-31
601816,2022-12-31,2023-04-29
601816,2023-03-31,2023-04-29
601816,2023-06-30,2023-08-31
601816,2023-09-30,2023-10-31
601816,2023-12-31,2024-04-30
601816,2024-03-31,2024-04-30
601816,2024-06-30,2024-08-31
601816,2024-09-30,2024-10-31
601816,2024-12-31,2025-04-30
601816,2025-03-31,2025-04-30
601816,2025-06-30,2025-08-30
601816,2025-09-30,2025-10-31
601816,2025-12-31,2026-04-21
601816,2026-03-31,2026-04-30
601816,2026-06-30,2026-08-31
000166,2015-03-31,2015-04-30
000166,2015-06-30,2015-08-29
000166,2015-09-30,2015-10-28
000166,2015-12-31,2016-04-27
000166,2016-03-31,2016-04-30
000166,2016-06-30,2016-08-27
000166,2016-09-30,2016-10-28
000166,2016-12-31,2017-03-30
000166,2017-03-31,2017-04-28
000166,2017-06-30,2017-08-12
000166,2017-09-30,2017-10-28
000166,2017-12-31,2018-04-21
000166,2018-03-31,2018-04-28
000166,2018-06-30,2018-08-18
000166,2018-09-30,2018-10-27
000166,2018-12-31,2019-02-28
000166,2019-03-31,2019-04-30
000166,2019-06-30,2019-08-31
000166,2019-09-30,2019-10-31
000166,2019-12-31,2020-03-28
000166,2020-03-31,2020-04-30
000166,2020-06-30,2020-08-29
000166,2020-09-30,2020-10-31
000166,2020-12-31,2021-03-31
000166,2021-03-31,2021-04-30
000166,2021-06-30,2021-08-28
000166,2021-09-30,2021-10-30
000166,2021-12-31,2022-03-31
000166,2022-03-31,2022-04-30
000166,2022-06-30,2022-08-31
000166,2022-09-30,2022-10-29
000166,2022-12-31,2023-03-31
000166,2023-03-31,2023-04-29
000166,2023-06-30,2023-08-31
000166,2023-09-30,2023-10-31
000166,2023-12-31,2024-03-29
000166,2024-03-31,2024-04-30
000166,2024-06-30,2024-08-31
000166,2024-09-30,2024-10-31
000166,2024-12-31,2025-03-29
000166,2025-03-31,2025-04-30
000166,2025-06-30,2025-08-30
000166,2025-09-30,2025-10-31
000166,2025-12-31,2026-03-28
000166,2026-03-31,2026-04-30
000166,2026-06-30,2026-08-28
300450,2015-06-30,2015-08-12
300450,2015-09-30,2015-10-21
300450,2015-12-31,2016-02-17
300450,2016-03-31,2016-04-26
300450,2016-06-30,2016-07-30
300450,2016-09-30,2016-10-27
300450,2016-12-31,2017-03-09
300450,2017-03-31,2017-04-26
300450,2017-06-30,2017-08-02
300450,2017-09-30,2017-10-30
300450,2017-12-31,2018-03-08
300450,2018-03-31,2018-04-27
300450,2018-06-30,2018-08-15
300450,2018-09-30,2018-10-25
300450,2018-12-31,2019-03-21
300450,2019-03-31,2019-04-26
300450,2019-06-30,2019-08-13
300450,2019-09-30,2019-10-29
300450,2019-12-31,2020-04-28
300450,2020-03-31,2020-04-28
300450,2020-06-30,2020-08-18
300450,2020-09-30,2020-10-30
300450,2020-12-31,2021-04-23
300450,2021-03-31,2021-04-23
300450,2021-06-30,2021-08-24
300450,2021-09-30,2021-10-29
300450,2021-12-31,2022-04-25
300450,2022-03-31,2022-04-25
300450,2022-06-30,2022-08-26
300450,2022-09-30,2022-10-28
300450,2022-12-31,2023-04-26
300450,2023-03-31,2023-04-26
300450,2023-06-30,2023-08-26
300450,2023-09-30,2023-10-24
300450,2023-12-31,2024-04-25
300450,2024-03-31,2024-04-25
300450,2024-06-30,2024-08-29
300450,2024-09-30,2024-10-30
300450,2024-12-31,2025-04-29
300450,2025-03-31,2025-04-29
300450,2025-06-30,2025-08-29
300450,2025-09-30,2025-10-30
300450,2025-12-31,2026-03-31
300450,2026-03-31,2026-04-29
300450,2026-06-30,2026-08-29
603392,2020-06-30,2020-08-21
603392,2020-09-30,2020-10-28
603392,2020-12-31,2021-03-26
603392,2021-03-31,2021-04-22
603392,2021-06-30,2021-08-18
603392,2021-09-30,2021-10-28
603392,2021-12-31,2022-03-18
603392,2022-03-31,2022-04-16
603392,2022-06-30,2022-08-26
603392,2022-09-30,2022-10-18
603392,2022-12-31,2023-03-21
603392,2023-03-31,2023-04-21
603392,2023-06-30,2023-08-25
603392,2023-09-30,2023-10-28
603392,2023-12-31,2024-03-29
603392,2024-03-31,2024-04-26
603392,2024-06-30,2024-08-23
603392,2024-09-30,2024-10-25
603392,2024-12-31,2025-04-12
603392,2025-03-31,2025-04-25
603392,2025-06-30,2025-08-21
603392,2025-09-30,2025-10-30
603392,2025-12-31,2026-04-21
603392,2026-03-31,2026-04-28
603392,2026-06-30,2026-08-20
601988,2015-03-31,2015-04-30
601988,2015-06-30,2015-08-29
601988,2015-09-30,2015-10-30
601988,2015-12-31,2016-03-31
601988,2016-03-31,2016-04-27
601988,2016-06-30,2016-08-31
601988,2016-09-30,2016-10-27
601988,2016-12-31,2017-04-01
601988,2017-03-31,2017-04-29
601988,2017-06-30,2017-08-31
601988,2017-09-30,2017-10-31
601988,2017-12-31,2018-03-30
601988,2018-03-31,2018-04-28
601988,2018-06-30,2018-08-29
601988,2018-09-30,2018-10-30
601988,2018-12-31,2019-03-30
601988,2019-03-31,2019-04-30
601988,2019-06-30,2019-08-31
601988,2019-09-30,2019-10-31
601988,2019-12-31,2020-03-28
601988,2020-03-31,2020-04-30
601988,2020-06-30,2020-08-31
601988,2020-09-30,2020-10-31
601988,2020-12-31,2021-03-31
601988,2021-03-31,2021-04-30
601988,2021-06-30,2021-08-31
601988,2021-09-30,2021-10-30
601988,2021-12-31,2022-03-30
601988,2022-03-31,2022-04-30
601988,2022-06-30,2022-08-31
601988,2022-09-30,2022-10-29
601988,2022-12-31,2023-03-31
601988,2023-03-31,2023-04-29
601988,2023-06-30,2023-08-31
601988,2023-09-30,2023-10-31
601988,2023-12-31,2024-03-29
601988,2024-03-31,2024-04-30
601988,2024-06-30,2024-08-30
601988,2024-09-30,2024-10-31
601988,2024-12-31,2025-03-27
601988,2025-03-31,2025-04-30
601988,2025-06-30,2025-08-30
601988,2025-09-30,2025-10-29
601988,2025-12-31,2026-03-31
601988,2026-03-31,2026-04-30
601988,2026-06-30,2026-08-29
601618,2015-03-31,2015-04-29
601618,2015-06-30,2015-08-26
601618,2015-09-30,2015-10-29
601618,2015-12-31,2016-03-30
601618,2016-03-31,2016-04-27
601618,2016-06-30,2016-08-27
601618,2016-09-30,2016-10-27
601618,2016-12-31,2017-03-29
601618,2017-03-31,2017-04-29
601618,2017-06-30,2017-08-30
601618,2017-09-30,2017-10-31
601618,2017-12-31,2018-03-30
601618,2018-03-31,2018-04-28
601618,2018-06-30,2018-08-31
601618,2018-09-30,2018-10-30
601618,2018-12-31,2019-03-30
601618,2019-03-31,2019-04-29
601618,2019-06-30,2019-08-31
601618,2019-09-30,2019-10-31
601618,2019-12-31,2020-04-01
601618,2020-03-31,2020-04-29
601618,2020-06-30,2020-08-29
601618,2020-09-30,2020-10-31
601618,2020-12-31,2021-03-30
601618,2021-03-31,2021-04-30
601618,2021-06-30,2021-08-31
601618,2021-09-30,2021-10-30
601618,2021-12-31,2022-03-30
601618,2022-03-31,2022-04-30
601618,2022-06-30,2022-08-31
601618,2022-09-30,2022-10-28
601618,2022-12-31,2023-03-30
601618,2023-03-31,2023-04-28
601618,2023-06-30,2023-08-31
601618,2023-09-30,2023-10-27
601618,2023-12-31,2024-03-29
601618,2024-03-31,2024-04-30
601618,2024-06-30,2024-08-30
601618,2024-09-30,2024-10-30
601618,2024-12-31,2025-03-29
601618,2025-03-31,2025-04-30
601618,2025-06-30,2025-08-30
601618,2025-09-30,2025-10-31
601618,2025-12-31,2026-03-31
601618,2026-03-31,2026-04-30
601618,2026-06-30,2026-08-31
002837,2016-12-31,2017-04-25
002837,2017-03-31,2017-04-25
002837,2017-06-30,2017-08-11
002837,2017-09-30,2017-10-28
002837,2017-12-31,2018-02-06
002837,2018-03-31,2018-04-27
002837,2018-06-30,2018-08-14
002837,2018-09-30,2018-10-30
002837,2018-12-31,2019-04-10
002837,2019-03-31,2019-04-29
002837,2019-06-30,2019-08-27
002837,2019-09-30,2019-10-29
002837,2019-12-31,2020-04-28
002837,2020-03-31,2020-04-28
002837,2020-06-30,2020-07-28
002837,2020-09-30,2020-10-27
002837,2020-12-31,2021-04-27
002837,2021-03-31,2021-04-27
002837,2021-06-30,2021-08-03
002837,2021-09-30,2021-10-26
002837,2021-12-31,2022-04-26
002837,2022-03-31,2022-04-26
002837,2022-06-30,2022-08-09
002837,2022-09-30,2022-10-26
002837,2022-12-31,2023-04-11
002837,2023-03-31,2023-04-27
002837,2023-06-30,2023-08-22
002837,2023-09-30,2023-10-20
002837,2023-12-31,2024-04-16
002837,2024-03-31,2024-04-23
002837,2024-06-30,2024-08-13
002837,2024-09-30,2024-10-25
002837,2024-12-31,2025-04-22
002837,2025-03-31,2025-04-22
002837,2025-06-30,2025-08-19
002837,2025-09-30,2025-10-14
002837,2025-12-31,2026-04-21
002837,2026-03-31,2026-04-21
002837,2026-06-30,2026-08-25
600089,2015-03-31,2015-04-15
600089,2015-06-30,2015-08-26
600089,2015-09-30,2015-10-28
600089,2015-12-31,2016-04-19
600089,2016-03-31,2016-04-29
600089,2016-06-30,2016-08-30
600089,2016-09-30,2016-10-28
600089,2016-12-31,2017-04-18
600089,2017-03-31,2017-04-27
600089,2017-06-30,2017-08-29
600089,2017-09-30,2017-10-28
600089,2017-12-31,2018-04-17
600089,2018-03-31,2018-04-27
600089,2018-06-30,2018-08-28
600089,2018-09-30,2018-10-30
600089,2018-12-31,2019-04-16
600089,2019-03-31,2019-04-25
600089,2019-06-30,2019-08-30
600089,2019-09-30,2019-10-30
600089,2019-12-31,2020-04-14
600089,2020-03-31,2020-04-29
600089,2020-06-30,2020-08-29
600089,2020-09-30,2020-10-31
600089,2020-12-31,2021-04-15
600089,2021-03-31,2021-04-30
600089,2021-06-30,2021-08-28
600089,2021-09-30,2021-10-29
600089,2021-12-31,2022-04-12
600089,2022-03-31,2022-04-23
600089,2022-06-30,2022-08-27
600089,2022-09-30,2022-10-29
600089,2022-12-31,2023-04-25
600089,2023-03-31,2023-04-25
600089,2023-06-30,2023-08-16
600089,2023-09-30,2023-10-28
600089,2023-12-31,2024-04-09
600089,2024-03-31,2024-04-30
600089,2024-06-30,2024-08-30
600089,2024-09-30,2024-10-30
600089,2024-12-31,2025-04-22
600089,2025-03-31,2025-04-22
600089,2025-06-30,2025-08-30
600089,2025-09-30,2025-10-31
600089,2025-12-31,2026-04-16
600089,2026-03-31,2026-04-30
600089,2026-06-30,2026-08-22
600066,2015-03-31,2015-04-24
600066,2015-06-30,2015-08-25
600066,2015-09-30,2015-10-27
600066,2015-12-31,2016-04-05
600066,2016-03-31,2016-04-28
600066,2016-06-30,2016-08-23
600066,2016-09-30,2016-10-25
600066,2016-12-31,2017-03-28
600066,2017-03-31,2017-04-20
600066,2017-06-30,2017-08-29
600066,2017-09-30,2017-10-24
600066,2017-12-31,2018-04-03
600066,2018-03-31,2018-04-25
600066,2018-06-30,2018-08-28
600066,2018-09-30,2018-10-29
600066,2018-12-31,2019-04-02
600066,2019-03-31,2019-04-26
600066,2019-06-30,2019-08-27
600066,2019-09-30,2019-10-29
600066,2019-12-31,2020-03-31
600066,2020-03-31,2020-04-28
600066,2020-06-30,2020-08-25
600066,2020-09-30,2020-10-28
600066,2020-12-31,2021-03-30
600066,2021-03-31,2021-04-28
600066,2021-06-30,2021-08-24
600066,2021-09-30,2021-10-27
600066,2021-12-31,2022-03-29
600066,2022-03-31,2022-04-27
600066,2022-06-30,2022-08-23
600066,2022-09-30,2022-10-27
600066,2022-12-31,2023-03-28
600066,2023-03-31,2023-04-26
600066,2023-06-30,2023-08-29
600066,2023-09-30,2023-10-27
600066,2023-12-31,2024-04-02
600066,2024-03-31,2024-04-26
600066,2024-06-30,2024-08-27
600066,2024-09-30,2024-10-29
600066,2024-12-31,2025-04-01
600066,2025-03-31,2025-04-26
600066,2025-06-30,2025-08-26
600066,2025-09-30,2025-10-29
600066,2025-12-31,2026-03-31
600066,2026-03-31,2026-04-28
600066,2026-06-30,2026-08-11
002600,2015-03-31,2015-04-27
002600,2015-06-30,2015-08-28
002600,2015-09-30,2015-10-30
002600,2015-12-31,2016-04-22
002600,2016-03-31,2016-04-29
002600,2016-06-30,2016-08-29
002600,2016-09-30,2016-10-25
002600,2016-12-31,2017-04-28
002600,2017-03-31,2017-04-28
002600,2017-06-30,2017-08-29
002600,2017-09-30,2017-10-30
002600,2017-12-31,2018-04-28
002600,2018-03-31,2018-04-28
002600,2018-06-30,2018-08-27
002600,2018-09-30,2018-10-30
002600,2018-12-31,2019-04-20
002600,2019-03-31,2019-04-20
002600,2019-06-30,2019-08-26
002600,2019-09-30,2019-10-29
002600,2019-12-31,2020-04-30
002600,2020-03-31,2020-04-30
002600,2020-06-30,2020-07-31
002600,2020-09-30,2020-10-28
002600,2020-12-31,2021-03-31
002600,2021-03-31,2021-04-28
002600,2021-06-30,2021-08-27
002600,2021-09-30,2021-10-29
002600,2021-12-31,2022-04-08
002600,2022-03-31,2022-04-28
002600,2022-06-30,2022-08-26
002600,2022-09-30,2022-10-29
002600,2022-12-31,2023-04-29
002600,2023-03-31,2023-04-29
002600,2023-06-30,2023-08-25
002600,2023-09-30,2023-10-28
002600,2023-12-31,2024-04-30
002600,2024-03-31,2024-04-30
002600,2024-06-30,2024-08-30
002600,2024-09-30,2024-10-31
002600,2024-12-31,2025-03-29
002600,2025-03-31,2025-04-29
002600,2025-06-30,2025-08-30
002600,2025-09-30,2025-10-30
002600,2025-12-31,2026-03-28
002600,2026-03-31,2026-04-30
002600,2026-06-30,2026-08-29
300124,2015-03-31,2015-04-23
300124,2015-06-30,2015-08-11
300124,2015-09-30,2015-10-27
300124,2015-12-31,2016-04-12
300124,2016-03-31,2016-04-23
300124,2016-06-30,2016-08-09
300124,2016-09-30,2016-10-27
300124,2016-12-31,2017-04-11
300124,2017-03-31,2017-04-25
300124,2017-06-30,2017-08-25
300124,2017-09-30,2017-10-25
300124,2017-12-31,2018-04-25
300124,2018-03-31,2018-04-25
300124,2018-06-30,2018-08-18
300124,2018-09-30,2018-10-25
300124,2018-12-31,2019-04-16
300124,2019-03-31,2019-04-26
300124,2019-06-30,2019-08-27
300124,2019-09-30,2019-10-29
300124,2019-12-31,2020-04-28
300124,2020-03-31,2020-04-28
300124,2020-06-30,2020-08-18
300124,2020-09-30,2020-10-31
300124,2020-12-31,2021-04-27
300124,2021-03-31,2021-04-27
300124,2021-06-30,2021-08-24
300124,2021-09-30,2021-10-28
300124,2021-12-31,2022-04-26
300124,2022-03-31,2022-04-26
300124,2022-06-30,2022-08-23
300124,2022-09-30,2022-10-27
300124,2022-12-31,2023-04-25
300124,2023-03-31,2023-04-25
300124,2023-06-30,2023-08-22
300124,2023-09-30,2023-10-27
300124,2023-12-31,2024-04-23
300124,2024-03-31,2024-04-23
300124,2024-06-30,2024-08-27
300124,2024-09-30,2024-10-29
300124,2024-12-31,2025-04-29
300124,2025-03-31,2025-04-29
300124,2025-06-30,2025-08-26
300124,2025-09-30,2025-10-24
300124,2025-12-31,2026-04-28
300124,2026-03-31,2026-04-28
300124,2026-06-30,2026-08-29
600489,2015-03-31,2015-04-25
600489,2015-06-30,2015-08-20
600489,2015-09-30,2015-10-30
600489,2015-12-31,2016-04-29
600489,2016-03-31,2016-04-29
600489,2016-06-30,2016-08-30
600489,2016-09-30,2016-10-28
600489,2016-12-31,2017-04-27
600489,2017-03-31,2017-04-27
600489,2017-06-30,2017-08-25
600489,2017-09-30,2017-10-31
600489,2017-12-31,2018-04-27
600489,2018-03-31,2018-04-27
600489,2018-06-30,2018-08-29
600489,2018-09-30,2018-10-30
600489,2018-12-31,2019-04-27
600489,2019-03-31,2019-04-27
600489,2019-06-30,2019-08-20
600489,2019-09-30,2019-10-31
600489,2019-12-31,2020-05-30
600489,2020-03-31,2020-04-30
600489,2020-06-30,2020-08-28
600489,2020-09-30,2020-10-31
600489,2020-12-31,2021-04-30
600489,2021-03-31,2021-04-30
600489,2021-06-30,2021-08-31
600489,2021-09-30,2021-10-30
600489,2021-12-31,2022-04-21
600489,2022-03-31,2022-04-21
600489,2022-06-30,2022-08-27
600489,2022-09-30,2022-10-28
600489,2022-12-31,2023-04-27
600489,2023-03-31,2023-04-27
600489,2023-06-30,2023-08-29
600489,2023-09-30,2023-10-28
600489,2023-12-31,2024-04-27
600489,2024-03-31,2024-04-27
600489,2024-06-30,2024-08-30
600489,2024-09-30,2024-10-30
600489,2024-12-31,2025-04-30
600489,2025-03-31,2025-04-30
600489,2025-06-30,2025-08-29
600489,2025-09-30,2025-10-30
600489,2025-12-31,2026-04-29
600489,2026-03-31,2026-04-29
600489,2026-06-30,2026-08-28
601998,2015-03-31,2015-04-25
601998,2015-06-30,2015-08-19
601998,2015-09-30,2015-10-28
601998,2015-12-31,2016-03-24
601998,2016-03-31,2016-04-28
601998,2016-06-30,2016-08-26
601998,2016-09-30,2016-10-28
601998,2016-12-31,2017-03-23
601998,2017-03-31,2017-04-26
601998,2017-06-30,2017-08-25
601998,2017-09-30,2017-10-25
601998,2017-12-31,2018-03-27
601998,2018-03-31,2018-04-27
601998,2018-06-30,2018-08-28
601998,2018-09-30,2018-10-26
601998,2018-12-31,2019-03-27
601998,2019-03-31,2019-04-26
601998,2019-06-30,2019-08-28
601998,2019-09-30,2019-10-18
601998,2019-12-31,2020-03-27
601998,2020-03-31,2020-04-24
601998,2020-06-30,2020-08-28
601998,2020-09-30,2020-10-30
601998,2020-12-31,2021-03-26
601998,2021-03-31,2021-04-30
601998,2021-06-30,2021-08-26
601998,2021-09-30,2021-10-29
601998,2021-12-31,2022-03-25
601998,2022-03-31,2022-04-30
601998,2022-06-30,2022-08-26
601998,2022-09-30,2022-10-28
601998,2022-12-31,2023-03-24
601998,2023-03-31,2023-04-29
601998,2023-06-30,2023-08-25
601998,2023-09-30,2023-10-27
601998,2023-12-31,2024-03-22
601998,2024-03-31,2024-04-30
601998,2024-06-30,2024-08-29
601998,2024-09-30,2024-10-31
601998,2024-12-31,2025-03-27
601998,2025-03-31,2025-04-30
601998,2025-06-30,2025-08-28
601998,2025-09-30,2025-10-31
601998,2025-12-31,2026-03-21
601998,2026-03-31,2026-04-30
601998,2026-06-30,2026-08-27
600674,2015-03-31,2015-04-25
600674,2015-06-30,2015-08-20
600674,2015-09-30,2015-10-24
600674,2015-12-31,2016-04-08
600674,2016-03-31,2016-04-29
600674,2016-06-30,2016-08-25
600674,2016-09-30,2016-10-20
600674,2016-12-31,2017-04-26
600674,2017-03-31,2017-04-26
600674,2017-06-30,2017-08-09
600674,2017-09-30,2017-10-25
600674,2017-12-31,2018-04-28
600674,2018-03-31,2018-04-28
600674,2018-06-30,2018-08-24
600674,2018-09-30,2018-10-25
600674,2018-12-31,2019-04-19
600674,2019-03-31,2019-04-19
600674,2019-06-30,2019-08-20
600674,2019-09-30,2019-10-26
600674,2019-12-31,2020-04-25
600674,2020-03-31,2020-04-25
600674,2020-06-30,2020-08-22
600674,2020-09-30,2020-10-24
600674,2020-12-31,2021-04-22
600674,2021-03-31,2021-04-22
600674,2021-06-30,2021-08-17
600674,2021-09-30,2021-10-26
600674,2021-12-31,2022-04-21
600674,2022-03-31,2022-04-21
600674,2022-06-30,2022-08-18
600674,2022-09-30,2022-10-22
600674,2022-12-31,2023-04-21
600674,2023-03-31,2023-04-21
600674,2023-06-30,2023-08-18
600674,2023-09-30,2023-10-18
600674,2023-12-31,2024-04-12
600674,2024-03-31,2024-04-12
600674,2024-06-30,2024-08-16
600674,2024-09-30,2024-10-15
600674,2024-12-31,2025-04-12
600674,2025-03-31,2025-04-12
600674,2025-06-30,2025-08-15
600674,2025-09-30,2025-10-21
600674,2025-12-31,2026-04-18
600674,2026-03-31,2026-04-18
600674,2026-06-30,2026-08-15
603369,2015-03-31,2015-04-30
603369,2015-06-30,2015-08-25
603369,2015-09-30,2015-10-27
603369,2015-12-31,2016-03-29
603369,2016-03-31,2016-04-26
603369,2016-06-30,2016-08-20
603369,2016-09-30,2016-10-27
603369,2016-12-31,2017-04-01
603369,2017-03-31,2017-04-26
603369,2017-06-30,2017-07-31
603369,2017-09-30,2017-10-27
603369,2017-12-31,2018-04-10
603369,2018-03-31,2018-04-10
603369,2018-06-30,2018-07-31
603369,2018-09-30,2018-10-31
603369,2018-12-31,2019-04-13
603369,2019-03-31,2019-04-13
603369,2019-06-30,2019-07-31
603369,2019-09-30,2019-10-31
603369,2019-12-31,2020-04-29
603369,2020-03-31,2020-04-29
603369,2020-06-30,2020-08-08
603369,2020-09-30,2020-10-31
603369,2020-12-31,2021-04-19
603369,2021-03-31,2021-04-30
603369,2021-06-30,2021-08-25
603369,2021-09-30,2021-10-30
603369,2021-12-31,2022-04-16
603369,2022-03-31,2022-04-30
603369,2022-06-30,2022-08-31
603369,2022-09-30,2022-10-29
603369,2022-12-31,2023-04-29
603369,2023-03-31,2023-04-29
603369,2023-06-30,2023-08-29
603369,2023-09-30,2023-10-31
603369,2023-12-31,2024-04-30
603369,2024-03-31,2024-04-30
603369,2024-06-30,2024-08-17
603369,2024-09-30,2024-10-31
603369,2024-12-31,2025-04-30
603369,2025-03-31,2025-04-30
603369,2025-06-30,2025-08-26
603369,2025-09-30,2025-10-31
603369,2025-12-31,2026-04-29
603369,2026-03-31,2026-04-29
603369,2026-06-30,2026-08-18
600660,2015-03-31,2015-04-13
600660,2015-06-30,2015-08-24
600660,2015-09-30,2015-10-27
600660,2015-12-31,2016-03-21
600660,2016-03-31,2016-04-19
600660,2016-06-30,2016-08-29
600660,2016-09-30,2016-10-31
600660,2016-12-31,2017-02-25
600660,2017-03-31,2017-04-27
600660,2017-06-30,2017-08-05
